6c_1NIBnEzxr3zEd2HAa5w,0,0,0
6dRrPsHJvcxMg3meqg434A,0,0,0
6d_pkl9xS8njBmA0CT3Y0w,0,1,1
6deaMWBaD4P3QjghDoWxrg,0,0,0
6gAUg6gUBZT4bYCQztZxgA,1,0,0
6j8_1e9jM0EzdvQyIHrs9g,0,0,0
6jVrGOl04TGIRmwCf7BW-g,0,0,0
6pz8zvyUaGCE30ktYrzKpw,0,0,0
6rR83Un71x8KWnW9-oJfqA,1,0,3
6rhAsfzfeb1hb91bQBipKg,0,0,1
6wvlM5L4_EroGXbnb_92xQ,0,0,0
7DPN-N9nrocsX5ge9zheOA,0,0,0
7DeM4C66zVflYNrZn_Vv9g,2,0,3
7JDMwDRjhGFEpsL_vqKyRQ,0,0,2
7KXsHW_EQYp26XNhqSCAxw,0,1,3
7KoVg5QMjYu8taLFSE7hNA,0,0,0
7PDm_RG8tTTKrauImGbPuQ,0,1,11
7R79mN6iJNU6o0CI1aBesA,2,3,5
7VBi20rKww6I9Y4ypdn5mw,0,0,1
7W9DeA_sCLrWl4O8mdIYhw,0,0,0
7fOMeE-emdNuPYoSHxD-Gw,0,0,3
7gwbNh2RJ98i_pswmEUcvA,0,0,0
7iyyiOYO8cRArpD5mTD2lQ,1,0,0
7p_AX1rONM-fVoHafapFOA,2,1,3
7sBqJpb4N8U76vTE0PFfKA,0,0,0
7uxXuCcpw9-mUS3OJVw8aQ,14,14,14
7v16TmjR2Qv5k0R0Gv3w1A,0,0,1
7xH9Qey07WJYq5E1sFxo_g,0,1,2
7xXmoShBHGcF1_Yok4g-iw,0,0,3
7xdvRGaz6fIG6Uh4vPTe2g,0,0,0
7zpDhrRZRTGCkAh3SHbEww,10,9,9
80YoAmJsI_3FesVaPSZjpA,0,0,0
88eJe5ywmYrrM_IyPyx8kw,1,1,1
8GB3FsUln33XsOUl0Uw1Lg,0,0,0
8GccAq9PTpIWlp0gnCHoRQ,3,2,3
8MqHZmJkw4sGzF4vpuQKYA,0,0,0
8Tc9v9EHs1hF9msbEpWTgw,0,0,0
8fApIAMHn2MZJFUiCQto5Q,0,1,3
8g645khsgHyNyl6mbRHHSQ,0,0,1
8hWBnQA_ckmXoRHYPUmm3g,1,2,2
8n--xRBQ9eLDi0vpQ5fGFQ,0,0,0
8ovU8AEmJa0I-aSqI6m4GA,2,2,2
8qjdFatMwwMNgXXUE3ueLw,0,0,0
8suFoI1DF1Qr_pAGb0CiMQ,0,0,0
8syjbjJRkzxK9RUaKewUrg,0,0,3
8v2aMUZedyZU8cHCaHZBFw,0,0,0
8xckX9C5cojQaT32P927iA,1,1,1
9BewShgm7iGFFsUiwLvGIg,0,0,0
9HX_fbRF1ajzhYg-zB2ZaQ,0,0,0
9Ify25DK87s5_u2EhK0_Rg,2,3,6
9MmWbiE7txW_OplDAnoaqA,0,0,0
9OZH1Ecw-qUkCW5MS0NefA,7,12,19
9b6REasjDBQAYDpXcKQ2NQ,0,0,1
9bHJnCShYMAOMhsxCdgGmA,0,0,0
9cCTmiJ7hz35rHIdr8n9kA,1,4,4
9fqpNMXpJZzHchhzx-Vwtw,2,2,1
9jAMA-BkAVnFonXScG6w_w,0,0,0
9qb5QEk7HyhGG3hVJCMDOg,0,0,0
AAzzf91szCG9FOu7DH9oYA,0,2,1
ABcnn76mwilarbccNWgDGg,0,0,0
AEQowxQ8076LsWNirwHTww,0,0,1
AFNTPG5UmvJMuyWM7IPlPQ,1,2,4
AQD7LticSzC9Op9LklCK5g,0,0,0
ARlAnV0FRlM9Pgv57eESbw,0,0,0
AVrY4uj14hOBI9yh3iE1KQ,0,0,0
AY-W59xCVPDaCaOKJOQUhw,1,1,1
Abrkd94L1fFs1Xgcp7MAbQ,0,0,0
Ai1t-UCf0ElszaDajWlnwg,2,1,2
ArdcWYQnK2SUAvbxCFkq2g,0,0,0
AtLRo5Dx0ir00RK_3lhxKQ,1,1,2
B4PwGZYPETAHX-LOlHow0Q,0,1,2
B5WkNWDxZ-baWoQc6DBNHA,1,5,6
BJ980LZ3UOOf-D2KXAJuaA,0,0,0
BNiS6iuXJHMqTyuKQgyHYQ,0,0,1
BPwS6KDK7OqKJPNW1e93Lw,0,0,0
BRWXr4w4zWEzFmKn5NzxyA,1,0,0
BT49cqklg9p9VZGsx37oFA,0,0,0
BZDv6ZW6uestHjDFe0JSCA,0,0,0
BbM64jzOeDBVJWeGNJrF_g,0,0,3
Bf2XJIEUh2VfGWSnyp05PA,0,0,1
BjO_lUbSavA3C5uyoau03Q,0,0,1
Bmk46CeiMrga526ZX0eXsQ,1,0,1
BmzYNokqBWJMVl5w0igg_A,0,0,0
BnBVuJgAUMm6dZQlSba8dg,1,1,12
Bq-4Wan0Y2klBlgqWWaEjA,0,0,1
Br0hRNDvFXLz4AM51GwmMw,0,0,0
BuDpYDRm5p0aP2MfVsBvgQ,0,0,0
Bv2ugQqgpAnSV4_PnWXtCQ,0,1,0
C3FWs14bTLo8Y-THOGIUtw,0,0,1
C3MHaW2n0GBi5l5TcZuZPA,0,0,0
C4Oh_pJGOmsFVkHTMYG4tA,0,0,0
C6xo4k-u7Xr1oCNX0RyAAA,1,2,2
C7tCtwh8GJSL7_OnxhOLqQ,0,0,1
CFh9jAl5_DUSgNBA5bP5RQ,0,0,1
CLy1pUDZWUyIMUjRouDFlQ,0,0,0
COt8DAiXb_uLfsM8NXOEKA,0,0,0
CSnoMljca4d2gcXsFlUQOA,0,0,0
CT7kzHHF9SpS96mkCvwqWQ,0,0,0
CWV-G7w9mutxrp1aNRIuvg,0,0,1
CYan-8JIP5XDLC3f7pUClg,0,0,0
Cb8j2uIq7ZxbVeTwo2f8xw,0,0,0
Ce-qdUhoBy7hJQUulYStWA,0,0,0
CiCmxCruMvbXtjQP5FhbLg,0,0,1
ClxfNd4eQthoJdTN8bQjPA,0,0,0
Cr6xqCWkuh1L927NKtDnbA,0,0,0
D-tr1j_30GwKSB3e_WOYCg,0,0,0
D1G8W0SgCbsKTv7cAqKcNg,2,2,3
D3clz0zNS-BlyY_0mofcqw,0,0,0
D3jHbQTaI27qrIB1xmi3vg,0,0,2
D6R3WxwsY_boz-gc7TUQ2w,1,0,2
D6UIGLlDEz9x1l33oF3xmg,1,2,1
DIdADs3HKJTemtsN53vsqA,0,0,1
DLu1Bum8EXNE62xno-v0VA,2,5,8
DMcBcl9rRKOutIJ50bG9BQ,3,11,7
DSWiwtUyWK1YwY8NBKDhGg,0,0,2
DSXekZAu_BeKmqYaRyNfmw,0,0,0
DV0mQsnqeK67UhI7kzfzow,0,0,0
DX_byrz0UkiaGDHjDK46jQ,1,1,3
DcQobAk5lNJw6pVI4nVN1Q,0,1,1
Dcfq4ruNe5WMU7W4eCU55w,0,0,3
Dg9xy4ZbsteCBUL_sjaNKA,0,0,1
DoZIOyN3AjTAwv1lwWI4WQ,0,0,0
DolB_hQC2YsU0okKNiyopw,0,0,0
DwXVdLxCHp9Uag-HjWgcnQ,0,0,3
DzspLwERa013na-EXfZZ1A,0,0,0
E5O8wsWiGLqoOVBmG84wcw,0,0,0
E62SZVU_FsbCYaVnMRs4TA,0,1,4
E8K5lVfbsg-x9KX9gOIfzA,2,1,2
E9LEcPIM2zr5JJHkyoo1xA,0,0,0
EMkRwX30qwweJueShN_D2w,0,0,0
EZ0r9dKKtEGVx2CdnowPCw,0,0,0
EZRwXVx7rypSLF6xhy57KQ,1,2,2
EdAKN2yqdA-H5tfGHGU5hQ,0,0,2
EeXtvWcP2fjvKzmOJwVgcg,0,0,0
Ej3Oz4sJcIRKsjIe5FtC5A,0,0,0
EjxE1dW0WVqOezpKqFN5kQ,0,0,1
Eko28Eq0OTggPwRpQxT3Xg,0,0,1
ElHMvz-1_xfOl_noq_2Utg,2,2,2
EnUS31BQlTmxM6Q5wuZhPA,0,0,0
Enzdhh-rV5JgC4lgg0IdFw,4,2,7
EoItAkP58vSnG_-ZhJI8pA,1,0,1
EtSjuNdguCE9AcmCOVYqxw,0,0,0
EtTP2C4qgZfcB3MFAHoiMw,0,0,0
ExhX3VWbqeJANZmyERg66w,0,0,0
F4vIl1iaHnLIgLmrKkGrNA,0,0,0
F5OJXH6qHPVf7bUw7GB-gw,0,0,3
F6Q4XTW_3yjdUT2btWQz1A,0,0,3
FB0Bfe9dD-CSxy2PLjB9UA,0,0,0
FB8T3L1w2s88qjdvX6upGQ,0,0,0
FGYwy2uthfdmViOiX_0FTQ,0,0,1
FHVn1btdb-bN8mO-maXt4g,0,0,2
FIiAqesxQxvvZoQVJwbkYA,0,0,0
FKosz9ExVLhsrITQk5xl4g,0,0,1
FLxgiNF9rsiXR-zbEcWBRQ,0,0,0
FNbm3ycU2BF8C17UFfWzOg,0,0,0
FSSkTatYo-y8se7neCfJUA,0,0,1
FSZaOuAQL9eBz1a61d0B2Q,0,1,1
FTdIMw4TPn29cSDu76EEKQ,0,0,0
Fc63HS79HdIGqeKYfFPWxg,0,0,0
Fc9bIArpenZkJH4fFc4EEg,1,0,3
FixW3C_F5FXggMLZIZMOag,0,0,0
FlujvsaLHpX3pVv2AIxN5A,0,0,0
FuuSzyjH4wyeqfvbazj5iQ,0,2,1
FvfKgrunRKYLCZ4u4-Gicg,2,1,0
FyCBkNXwoI_6X6apbslg4g,0,0,2
FyQ9wsYI-17OTSZTnXmNbg,0,0,0
FzOfmQ-hJRFw6LjAxay2bg,0,0,3
G4PZXgVGd-6zG9jJBQNl5A,0,0,0
G7KQF0U0p25nf07dObPeVg,0,0,0
GDQXRiloXYsg-BqQvIQTAw,0,0,1
GFLvPozOh5m_n1MYGdHpFQ,0,0,1
GGcTovT_hltyA5OEixFuYA,0,0,0
GHac0Ym1TWd09-_NrqyxWQ,0,0,0
GJI6yunTW74EUfgUFHR5dw,0,0,0
GLP24FIMxbe7W4Ig6OX4cw,0,0,0
GMtILOfAHXUMrfMgLPG0gg,0,0,0
GP-h9colXgkT79BW7aDJeg,0,0,0
GSKY-zWTManYbMGXmRDb3g,0,0,2
GU3QncOs8ffYE0UZOL0Lvw,0,0,0
GYSqprhDteK52ILOBaFCIQ,0,1,1
G_BvSxt71MqF_x4jgEyqSA,0,0,2
GbjAbpNfxOC9E4sMiToDGA,0,0,0
GcBAIs4pzeK6OzHpawgZlg,0,0,0
Gd_ot1jL-6mnmFIq6SJfeA,0,0,0
GnV8MNKEhHVl27bMVUuQTA,0,0,0
GpMioVnj4OQV1WE76t4dsQ,0,0,0
GwcBPWbgjegIxXViOdSuVg,2,2,3
H1kH6QZV7Le4zqTRNxoZow,0,0,2
H3-pVvBr5HVwMssf3PojjQ,0,0,0
H7FrXnUAG8AkW6haB4h7SQ,0,0,0
H8wJwuWusTZvc9W5bY4gFw,0,0,1
H9E5VejGEsRhwcbOMFknmQ,0,0,0
HB3ieVrzjzvC6RT4eGHFMg,0,0,0
HEsdDAq-790wg9BEmnDnfw,0,0,0
HFWtAL1-caQ_N2_Bl7x2kQ,0,0,0
HPjABAYUiNyrzY6pA8gBFQ,4,3,0
HPyUAXN-Srx-VVPpznzHmg,1,1,1
HSmUfXQYjF9_pql4jfF_Gw,0,1,0
Hk3Vx_voj5dQ66P_NgMkEA,0,2,1
HmckzZAXriuGNeSOfDKzoA,0,0,2
Hnjg4sywAE9KUo87KRyM4w,0,0,1
Hr1YoQltzetmVco5oncaPA,0,0,1
Hr9I9Jdy3MKCZ7c-bpehMQ,0,0,0
Ht--WF85eksNdCDjd6D7PA,0,0,0
Huio39UNBWn0LJUtR8vAjQ,0,1,2
HwqAGCDK9dKZM4lCdrYbvg,0,0,0
Hys6HzKi24j2809kI_7dKA,0,0,0
HzB5eZLSabmOUDc3ItgIcQ,0,0,0
I-jk9_xWCV3zfDqwrIJDSQ,0,0,0
I0J95fjfPm890l22dyLnKA,0,1,1
I2zYqls8VMzjdzBAEPR0Iw,0,0,1
I7jwVsv92u92GYv1-laSwg,0,0,0
IJgrZymgN_pHYGELICkV1w,0,0,0
IKAq5_BBjIn-uTtYkfhdYw,0,1,0
ILE13Hj1w7YItpR7AEyLrw,0,0,3
ILGPeuEGA36v3Ec-Co-eiA,0,0,0
INVBi5surB5UbeDXWmqSuQ,0,0,0
IQIYDSfkFgTBedc3rbw4qw,0,0,0
IQWFQD0ZZVa5XoLnWCDTlQ,0,0,3
IToxW2XLlx26chmx3tKVjw,0,0,0
IXaHwwhZncimKZk32v5T8w,0,0,0
IXqt0sAKos17htM32PfOkQ,0,0,0
I_47G-R2_egp7ME5u_ltew,0,0,0
IbvOxKSps_K5wa3a2_jc-Q,3,2,2
Iez-mXKbRjv4sZTPKkXSVA,1,1,1
IhMklaOEnKAuonG-mG8Ocw,0,0,0
Ihsb0A8xtbGMrhUXVl-LgQ,0,0,0
IiE3vgNBTneLaQA3J0iZMw,0,0,0
IjP2TmEzOBku548h3Ms2SA,0,0,0
Io6At5jerTw_PpWj1hYXeA,0,0,0
IoyfYdVB8icWZD4XUl0X0g,0,0,1
Iseb_IvqOEfY_p1m9OwTrw,0,0,1
IsvVRsknHBi0AZXmOjJqIA,0,0,1
Iu9HNWqEKIx-auLSu6QeJg,0,0,1
Iu9iJ8attR7ocsZenbHc3Q,0,0,0
IyT6y6YIvvvZvj2X6Pb4iQ,0,0,0
J-ccrifgVab4VlAKok7yUg,0,0,0
J8TnuXdax7L05-0s9GIxYw,0,0,0
J8eVaqkw5e47k9blw4xqxA,0,1,0
JAU8sjjfuZkvVNUJST16RQ,0,0,0
JAe6HSt7J4OtkcFWYJNURA,0,0,1
JEvkfVPf_DuhX-ntE5L6bQ,4,3,6
JF7Mnu-Zt2f9_E7b26TFgQ,1,1,0
JFxN23s3ZniO7ZI_Wg7V5w,0,0,2
JHj5hoeALLJ-sSYn6qYe0Q,0,0,0
JLS56V5lhErpFUjZ8N8VrA,0,0,0
JOwUs-tyhXqNIYsFsZ-wnA,0,0,0
JPPhyFE-UE453zA6K0TVgw,1,3,4
JPQfBSN1FA824RLmUIEIfA,0,0,0
JVb5BRi7NSgXqVoMJCO0Hw,0,0,0
JW8CpLIKSzjOAvzfmqPasw,0,0,0
JWtFuKaFXn_l5h-qKZWZuQ,0,0,2
J_q8jN623uew8ZzMChXBCA,0,0,0
JaCp2YGR22uDOCFE9AcauQ,1,1,1
JbAeIYc89Sk8SWmrBCJs9g,3,7,7
JbWnXwjLaO1kncUkQOMajg,3,5,4
Jdfzz0EVCRXkpydEBNrtlw,0,0,0
JhsjRvTXYel9s5mySrTR6A,0,0,0
Jm3V61zgn51XK1zDDYbc8g,0,0,0
JmjpDIUvwcRfJzL_AkBFlg,0,0,1
Jmp98s8eh5Fmj1TRbWDJuA,0,0,3
JnKYwlH7_JEBstDXqYkiqA,0,1,1
JnxAd1nes70A-uU1MpVbLQ,0,0,0
Jou7l2wJvM7ZgqspikTw9Q,0,0,1
JouqeIw8RQtgZLqYv8-0yA,0,0,0
JsRoc9aJ12OsZ3PgBf-nsA,0,0,0
JwWB4PW8BDezHBaLCej-EA,0,0,0
JwaXAEfXq0pUN7zU6ZYPBg,0,0,0
JzdXtDFasB2pO5npYdpVBw,0,0,0
JziueBVOg4SDJegN9sBmuA,1,0,0
K1oHkXNn1ZRmdnSN5AFsGw,0,0,1
K55Nczl6Lvf38dIzMOpErg,0,0,1
K9hbyKmhEBv7q4IEj-_Aww,0,0,0
KBLW4wJA_fwoWmMhiHRVOA,0,0,0
KIh-sWidOXdyPTcgKxaEOg,0,0,0
KLIM3Qo-YqUJ-e0YeaKwoA,0,0,3
KNvmsbGHZFrJnsLI1EEteA,0,0,0
KOrggEZ4aa7JzVIuY-Zgkw,2,1,1
KR7R5PrrbMsLMsNcntHvAA,0,0,0
KSS6v5fcZNoelu4eEZCFcw,0,0,0
KYxlgjINkaDeyYa1dZkIhw,0,0,1
KZVgUYGt4eww_GwJ2F0MrQ,0,0,3
KZuaJtFindQM9x2ZoMBxcQ,0,0,0
KaSON_u273TC7KAD_NyDHQ,0,0,0
Kk-a-0Eth2npl0biG7Dt8Q,0,0,2
Kkktt5Kbw4U0wFOulwvvWw,0,0,0
Kn0ZcK2GyIEkbG3w4xORtg,0,2,4
KnCvJBc8XoYsS2BYJPo6Rg,0,0,1
KnLObhXcuk90MImbp5RCpQ,1,0,0
Kotrn1O_CF449mRz1BUJJw,0,2,3
KpOVBdN4qnEa5ghu_t7TYQ,0,1,1
Kq8-FUG7d_MT2qRNiNBJnA,0,0,0
Ks8BGrByOuyI_XSd2pULYQ,0,0,0
Ksi2pKdqCTTLJbBkvA7r8Q,0,0,0
Kx5iAQaVLL_NYzyLhgXPsw,0,0,0
Ky9ypnAdN7RNkUMGRt1RMA,0,0,2
L2ne7hSJDy0U6sBD8wVaQA,0,0,0
L6y73vaWaSvqYUKq6Rsr2w,0,0,1
LCR1EhLuhuAtWp73NHvHcQ,0,0,0
LFJglYRfXSdthKTcCg0qjw,0,0,1
LWbYpcangjBMm4KPxZGOKg,0,0,5
LYKMElh2u27sPIzoQFaGIQ,0,0,0
L_aMQmKqw5TTcWRYGI2CAQ,0,0,0
LaPatM6c289ClpysmzZpdQ,1,0,1
Lbdzh6Qn5S1O5ENrr7n2wA,0,0,0
LgkDx-_5hoNlBrNezwyTtA,0,0,1
LhgQq1x4n9ardg1PFo8vgg,1,0,3
Lia6Tarlci3Z5aw8cM6JTg,1,0,1
LmLEybdrVdoyj7nxDOBilA,0,0,1
LnRq6QVUvOFnAbAU2_NrOg,0,0,0
LwEfyIPU8woMqZsKqrf7NA,2,0,0
LxnhT5IqCS9Ju0rApb-iyA,0,0,0
M-WLwxnBhYPaBUx7SyBUTg,0,0,0
M75kNFeMM9jcpFfP46TNrQ,0,0,1
M7G1FGy8j6mPgM7ClgZ-9A,0,0,0
M88CCGSukC27xGwRlXEYbQ,0,0,1
MA713-m2wv51bww8LN2fSA,0,2,0
MAaLFUjs7VSkXf9rCU1QBA,0,0,0
MJnIMhzm4onnjtzyprVXJA,0,0,1
MLQre1nvUtW-RqMTc4iC9A,0,0,0
MLZ9xHl8odrUaDbi1fzbAQ,0,0,0
MNSjtwY2H5cjwqKzCJRIDw,0,0,0
MQ1QmzOTZ6Ok1WLe3h_CQw,0,0,3
MSuyK2p8G9hEqyWf5IgnYQ,0,5,6
MX8pg-Au6v_SZ7iTkZdf9A,0,0,0
MinNxg1k6s9xpZKRw41NnA,0,1,2
MlqlKOdz1MshRLjEA2_08A,0,0,0
Mmj57OagOqroLiNkzugJMw,0,0,0
MqvtOOrWg-2gxT2qnpcn7w,1,1,1
Mt-HIc3ki8oEiGyQK2LHEw,0,0,0
MuIQ8Rm2ZrERGE9mtxqGqw,2,0,1
